ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2014,1544.89,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2014,3552.53,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2014,2468.44,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,1782.2,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2014,1375.88,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2014,1061.12,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,1039.99,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2014,1132.26,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,1136.24,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2014,905.34,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2014,1311.32,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2014,2356.15,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2014,1790.47,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,1333.97,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2014,1276.15,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2014,867.08,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,858.76,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2014,930.9,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,942.39,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
HUN,Hungary,DA:12946,HUN - ES - Structure of Earnings Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2014,855.42,,,,,T30:180,Currency: HUN - Forint (HUF),R1:2383_S3:16_S8:2566_S6:48,"Repository: Eurostat | Data reference period: May | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2019,17376,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2019,45965,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2019,23941,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,26617,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2019,20873,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2019,12441,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,11835,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2019,12712,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,16832,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2019,11323,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO08_0,Occupation (ISCO-08): 0. Armed forces occupations,2019,31642,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2019,18364,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2019,48145,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2019,29051,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,28022,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2019,21929,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2019,13656,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,12215,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2019,13550,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,17187,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_9,Occupation (ISCO-08): 9. Elementary occupations,2019,12262,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO08_0,Occupation (ISCO-08): 0. Armed forces occupations,2019,31477,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_TOTAL,Occupation (ISCO-08): Total,2019,15571,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_1,Occupation (ISCO-08): 1. Managers,2019,39825,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_2,Occupation (ISCO-08): 2. Professionals,2019,20661,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_3,Occupation (ISCO-08): 3. Technicians and associate professionals,2019,22731,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_4,Occupation (ISCO-08): 4. Clerical support workers,2019,19628,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_5,Occupation (ISCO-08): 5. Service and sales workers,2019,10659,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_6,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2019,10009,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_7,Occupation (ISCO-08): 7. Craft and related trades workers,2019,10351,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
IDN,Indonesia,BA:510,IDN - LFS - National Labour Force Survey,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO08_8,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2019,15356,,,,,T30:122_T10:139_T11:142_T12:145,Currency: IDN - Indonesian rupiah (IDR) | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,S14:3359_S3:19,Employment definition: Including subsistence workers | Data reference period: August
